INFO:root:Model Training using Python 3.9.7 (tags/v3.9.7:1016ef3, Aug 30 2021, 20:19:38) [MSC v.1929 64 bit (AMD64)] and PyTorch 1.9.0+cpu:
INFO:root:Batch Size: 256
INFO:root:Scheduler Use: False
INFO:root:Total Epochs: 1500
INFO:root:Learning Rate: 0.001
INFO:root:Gamma: 0.1
INFO:root:
INFO:root:Reading Train and Test data...
INFO:root:Instantiating model...
INFO:root:Training Starts...
INFO:root:Epoch 168 Train Accuracy: 80.6%, Train Loss: 126.376524, Test Accuracy: 78.3%, Test loss: 140.601676
INFO:root:Epoch 169 Train Accuracy: 80.4%, Train Loss: 127.483360, Test Accuracy: 77.5%, Test loss: 146.093229
INFO:root:Epoch 170 Train Accuracy: 80.7%, Train Loss: 125.622423, Test Accuracy: 75.7%, Test loss: 158.185165
INFO:root:Epoch 171 Train Accuracy: 80.1%, Train Loss: 127.600369, Test Accuracy: 78.5%, Test loss: 137.767661
INFO:root:Epoch 172 Train Accuracy: 80.4%, Train Loss: 129.543476, Test Accuracy: 81.4%, Test loss: 123.252896
INFO:root:Epoch 173 Train Accuracy: 80.5%, Train Loss: 124.914772, Test Accuracy: 75.4%, Test loss: 158.894524
INFO:root:Epoch 174 Train Accuracy: 81.2%, Train Loss: 122.170200, Test Accuracy: 80.3%, Test loss: 129.620303
INFO:root:Epoch 175 Train Accuracy: 80.8%, Train Loss: 125.999782, Test Accuracy: 79.0%, Test loss: 135.274621
INFO:root:Epoch 176 Train Accuracy: 80.9%, Train Loss: 123.927957, Test Accuracy: 80.7%, Test loss: 126.537963
INFO:root:Epoch 177 Train Accuracy: 80.9%, Train Loss: 123.626764, Test Accuracy: 72.1%, Test loss: 183.100238
INFO:root:Epoch 178 Train Accuracy: 81.4%, Train Loss: 121.887472, Test Accuracy: 77.8%, Test loss: 141.017511
INFO:root:Epoch 179 Train Accuracy: 80.9%, Train Loss: 122.660564, Test Accuracy: 73.4%, Test loss: 170.826579
INFO:root:Epoch 180 Train Accuracy: 81.3%, Train Loss: 122.419613, Test Accuracy: 75.1%, Test loss: 159.920034
INFO:root:Epoch 181 Train Accuracy: 81.0%, Train Loss: 121.027950, Test Accuracy: 81.1%, Test loss: 123.357019
INFO:root:Epoch 182 Train Accuracy: 81.4%, Train Loss: 124.666620, Test Accuracy: 81.2%, Test loss: 122.694777
INFO:root:Epoch 183 Train Accuracy: 81.6%, Train Loss: 119.572885, Test Accuracy: 79.5%, Test loss: 132.663862
INFO:root:Epoch 184 Train Accuracy: 81.6%, Train Loss: 118.921031, Test Accuracy: 79.5%, Test loss: 133.056309
INFO:root:Epoch 185 Train Accuracy: 80.4%, Train Loss: 125.054758, Test Accuracy: 80.8%, Test loss: 126.660869
INFO:root:Epoch 186 Train Accuracy: 81.1%, Train Loss: 123.049867, Test Accuracy: 77.0%, Test loss: 148.203949
INFO:root:Epoch 187 Train Accuracy: 81.2%, Train Loss: 122.372057, Test Accuracy: 80.1%, Test loss: 130.703457
INFO:root:Epoch 188 Train Accuracy: 81.3%, Train Loss: 120.671073, Test Accuracy: 74.4%, Test loss: 165.586325
INFO:root:Epoch 189 Train Accuracy: 80.8%, Train Loss: 124.505439, Test Accuracy: 77.6%, Test loss: 145.854228
INFO:root:Epoch 190 Train Accuracy: 80.5%, Train Loss: 126.554492, Test Accuracy: 78.0%, Test loss: 139.532978
INFO:root:Epoch 191 Train Accuracy: 81.6%, Train Loss: 119.622808, Test Accuracy: 79.6%, Test loss: 132.870739
INFO:root:Epoch 192 Train Accuracy: 81.2%, Train Loss: 119.974080, Test Accuracy: 79.3%, Test loss: 134.390620
INFO:root:Epoch 193 Train Accuracy: 81.2%, Train Loss: 121.767171, Test Accuracy: 78.5%, Test loss: 138.557722
INFO:root:Epoch 194 Train Accuracy: 81.3%, Train Loss: 119.906423, Test Accuracy: 75.1%, Test loss: 159.300368
